fecha,producto_id,nombre,categoria,subcategoria,precio_base,es_estrella,unidades_vendidas,precio_venta,ingresos,Amazon_x,Decathlon_x,Deporvillage_x,anio,dia_semana,es_black_friday,mes,dia,nombre_dia,semana_anio,trimestre,es_fin_semana,es_festivo,es_cyber_monday,inicio_mes,fin_mes,inicio_trimestre,fin_trimestre,dia_anio,semana_mes,lag_1,lag_2,lag_3,lag_4,lag_5,lag_6,lag_7,media_movil_7,descuento_pct,Amazon_y,Decathlon_y,Deporvillage_y,Amazon,Decathlon,Deporvillage,nombre_h_Adidas Own The Run Jacket,nombre_h_Adidas Ultraboost 23,nombre_h_Asics Gel Nimbus 25,nombre_h_Bowflex SelectTech 552,nombre_h_Columbia Silver Ridge,nombre_h_Decathlon Bandas Elásticas Set,nombre_h_Domyos BM900,nombre_h_Domyos Kit Mancuernas 20kg,nombre_h_Gaiam Premium Yoga Block,nombre_h_Liforme Yoga Pad,nombre_h_Lotuscrafts Yoga Bolster,nombre_h_Manduka PRO Yoga Mat,nombre_h_Merrell Moab 2 GTX,nombre_h_New Balance Fresh Foam X 1080v12,nombre_h_Nike Air Zoom Pegasus 40,nombre_h_Nike Dri-FIT Miler,nombre_h_Puma Velocity Nitro 2,nombre_h_Quechua MH500,nombre_h_Reebok Floatride Energy 5,nombre_h_Reebok Professional Deck,nombre_h_Salomon Speedcross 5 GTX,nombre_h_Sveltus Kettlebell 12kg,nombre_h_The North Face Borealis,nombre_h_Trek Marlin 7,categoria_h_Fitness,categoria_h_Outdoor,categoria_h_Running,categoria_h_Wellness,subcategoria_h_Banco Gimnasio,subcategoria_h_Bandas Elásticas,subcategoria_h_Bicicleta Montaña,subcategoria_h_Bloque Yoga,subcategoria_h_Cojín Yoga,subcategoria_h_Esterilla Fitness,subcategoria_h_Esterilla Yoga,subcategoria_h_Mancuernas Ajustables,subcategoria_h_Mochila Trekking,subcategoria_h_Pesa Rusa,subcategoria_h_Pesas Casa,subcategoria_h_Rodillera Yoga,subcategoria_h_Ropa Montaña,subcategoria_h_Ropa Running,subcategoria_h_Zapatillas Running,subcategoria_h_Zapatillas Trail
2023-11-05,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,7,128.34,898.38,134.7,118.1,125.1,2023,6,0,11,5,Sunday,44,4,1,0,0,0,0,0,0,309,1,7.0,7.0,6.0,5.0,5.0,6.0,5.0,5.857142857142857,-1.2769230769230744,134.7,118.1,125.1,134.7,118.1,125.1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-11-06,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,5,131.39,656.95,137.23,112.76,127.59,2023,0,0,11,6,Monday,45,4,0,0,0,0,0,0,0,310,1,7.0,7.0,7.0,6.0,5.0,5.0,6.0,6.142857142857143,1.0692307692307588,137.23,112.76,127.59,137.23,112.76,127.59,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-11-07,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,6,132.64,795.84,137.99,116.89,128.66,2023,1,0,11,7,Tuesday,45,4,0,0,0,0,0,0,0,311,1,5.0,7.0,7.0,7.0,6.0,5.0,5.0,6.0,2.0307692307692204,137.99,116.89,128.66,137.99,116.89,128.66,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-11-08,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,4,133.35,533.4,134.75,116.08,130.07,2023,2,0,11,8,Wednesday,45,4,0,0,0,0,0,0,0,312,2,6.0,5.0,7.0,7.0,7.0,6.0,5.0,6.142857142857143,2.5769230769230727,134.75,116.08,130.07,134.75,116.08,130.07,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-11-09,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,6,126.45,758.7,134.34,116.32,128.62,2023,3,0,11,9,Thursday,45,4,0,0,0,0,0,0,0,313,2,4.0,6.0,5.0,7.0,7.0,7.0,6.0,6.0,-2.7307692307692286,134.34,116.32,128.62,134.34,116.32,128.62,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-11-10,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,7,130.88,916.16,138.3,117.23,124.99,2023,4,0,11,10,Friday,45,4,0,0,0,0,0,0,0,314,2,6.0,4.0,6.0,5.0,7.0,7.0,7.0,6.0,0.6769230769230734,138.3,117.23,124.99,138.3,117.23,124.99,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-11-11,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,6,128.81,772.86,135.07,118.06,124.93,2023,5,0,11,11,Saturday,45,4,1,0,0,0,0,0,0,315,2,7.0,6.0,4.0,6.0,5.0,7.0,7.0,6.0,-0.9153846153846136,135.07,118.06,124.93,135.07,118.06,124.93,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-11-12,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,8,127.24,1017.92,132.58,115.34,125.02,2023,6,0,11,12,Sunday,45,4,1,0,0,0,0,0,0,316,2,6.0,7.0,6.0,4.0,6.0,5.0,7.0,5.857142857142857,-2.123076923076927,132.58,115.34,125.02,132.58,115.34,125.02,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-11-13,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,7,127.34,891.38,136.06,119.62,130.51,2023,0,0,11,13,Monday,46,4,0,0,0,0,0,0,0,317,2,8.0,6.0,7.0,6.0,4.0,6.0,5.0,6.0,-2.0461538461538433,136.06,119.62,130.51,136.06,119.62,130.51,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-11-14,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,5,128.83,644.15,139.26,116.62,127.32,2023,1,0,11,14,Tuesday,46,4,0,0,0,0,0,0,0,318,2,7.0,8.0,6.0,7.0,6.0,4.0,6.0,6.285714285714286,-0.8999999999999904,139.26,116.62,127.32,139.26,116.62,127.32,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-11-15,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,6,132.4,794.4,138.04,116.93,127.98,2023,2,0,11,15,Wednesday,46,4,0,0,0,0,0,0,0,319,3,5.0,7.0,8.0,6.0,7.0,6.0,4.0,6.142857142857143,1.8461538461538505,138.04,116.93,127.98,138.04,116.93,127.98,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-11-16,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,7,128.22,897.54,134.5,117.31,127.93,2023,3,0,11,16,Thursday,46,4,0,0,0,0,0,0,0,320,3,6.0,5.0,7.0,8.0,6.0,7.0,6.0,6.428571428571429,-1.3692307692307701,134.5,117.31,127.93,134.5,117.31,127.93,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-11-17,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,7,126.37,884.59,136.56,117.41,128.61,2023,4,0,11,17,Friday,46,4,0,0,0,0,0,0,0,321,3,7.0,6.0,5.0,7.0,8.0,6.0,7.0,6.571428571428571,-2.7923076923076886,136.56,117.41,128.61,136.56,117.41,128.61,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-11-18,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,8,128.05,1024.4,134.96,115.26,129.24,2023,5,0,11,18,Saturday,46,4,1,0,0,0,0,0,0,322,3,7.0,7.0,6.0,5.0,7.0,8.0,6.0,6.571428571428571,-1.4999999999999913,134.96,115.26,129.24,134.96,115.26,129.24,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-11-19,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,6,130.91,785.46,137.48,118.31,126.92,2023,6,0,11,19,Sunday,46,4,1,0,0,0,0,0,0,323,3,8.0,7.0,7.0,6.0,5.0,7.0,8.0,6.857142857142857,0.6999999999999974,137.48,118.31,126.92,137.48,118.31,126.92,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-11-20,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,5,132.17,660.85,134.98,115.27,127.86,2023,0,0,11,20,Monday,47,4,0,0,0,0,0,0,0,324,3,6.0,8.0,7.0,7.0,6.0,5.0,7.0,6.571428571428571,1.6692307692307597,134.98,115.27,127.86,134.98,115.27,127.86,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-11-21,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,5,129.8,649.0,126.81,106.93,116.46,2023,1,0,11,21,Tuesday,47,4,0,0,0,0,0,0,0,325,3,5.0,6.0,8.0,7.0,7.0,6.0,5.0,6.285714285714286,-0.1538461538461451,126.81,106.93,116.46,126.81,106.93,116.46,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-11-22,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,8,126.87,1014.96,127.5,107.25,119.06,2023,2,0,11,22,Wednesday,47,4,0,0,0,0,0,0,0,326,4,5.0,5.0,6.0,8.0,7.0,7.0,6.0,6.285714285714286,-2.407692307692304,127.5,107.25,119.06,127.5,107.25,119.06,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-11-23,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,7,130.22,911.54,128.01,106.08,116.59,2023,3,0,11,23,Thursday,47,4,0,0,0,0,0,0,0,327,4,8.0,5.0,5.0,6.0,8.0,7.0,7.0,6.571428571428571,0.16923076923076835,128.01,106.08,116.59,128.01,106.08,116.59,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-11-24,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,25,123.5,3087.5,129.2,108.1625,126.7625,2023,4,1,11,24,Friday,47,4,0,0,0,0,0,0,0,328,4,7.0,8.0,5.0,5.0,6.0,8.0,7.0,6.571428571428571,-5.0,129.2,108.1625,126.7625,129.2,108.1625,126.7625,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-11-25,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,25,124.8,3120.0,139.1,116.6375,134.2125,2023,5,0,11,25,Saturday,47,4,1,0,0,0,0,0,0,329,4,25.0,7.0,8.0,5.0,5.0,6.0,8.0,9.142857142857142,-4.000000000000002,139.1,116.6375,134.2125,139.1,116.6375,134.2125,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-11-26,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,23,124.8,2870.4,141.85,117.725,129.0,2023,6,0,11,26,Sunday,47,4,1,0,0,0,0,0,0,330,4,25.0,25.0,7.0,8.0,5.0,5.0,6.0,11.571428571428571,-4.000000000000002,141.85,117.725,129.0,141.85,117.725,129.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-11-27,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,17,123.5,2099.5,135.0625,109.725,124.475,2023,0,0,11,27,Monday,48,4,0,0,1,0,0,0,0,331,4,23.0,25.0,25.0,7.0,8.0,5.0,5.0,14.0,-5.0,135.0625,109.725,124.475,135.0625,109.725,124.475,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-11-28,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,12,126.1,1513.2,150.9375,128.8125,140.7875,2023,1,0,11,28,Tuesday,48,4,0,0,0,0,0,0,0,332,4,17.0,23.0,25.0,25.0,7.0,8.0,5.0,15.714285714285714,-3.0000000000000044,150.9375,128.8125,140.7875,150.9375,128.8125,140.7875,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-11-29,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,12,126.1,1513.2,153.675,131.57500000000002,133.725,2023,2,0,11,29,Wednesday,48,4,0,0,0,0,0,0,0,333,5,12.0,17.0,23.0,25.0,25.0,7.0,8.0,16.714285714285715,-3.0000000000000044,153.675,131.57500000000002,133.725,153.675,131.57500000000002,133.725,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2023-11-30,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,4,133.17,532.68,135.09,114.8,129.46,2023,3,0,11,30,Thursday,48,4,0,0,0,0,1,0,0,334,5,12.0,12.0,17.0,23.0,25.0,25.0,7.0,17.285714285714285,2.438461538461529,135.09,114.8,129.46,135.09,114.8,129.46,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-11-01,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,6,132.16,792.96,140.25,122.67,134.57,2024,4,0,11,1,Friday,44,4,0,0,0,1,0,0,0,306,1,5.0,7.0,7.0,7.0,7.0,8.0,6.0,6.714285714285714,1.6615384615384587,140.25,122.67,134.57,140.25,122.67,134.57,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-11-02,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,7,132.9,930.3,140.21,120.38,127.82,2024,5,0,11,2,Saturday,44,4,1,0,0,0,0,0,0,307,1,6.0,5.0,7.0,7.0,7.0,7.0,8.0,6.714285714285714,2.2307692307692353,140.21,120.38,127.82,140.21,120.38,127.82,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-11-03,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,8,127.89,1023.12,137.35,121.9,131.62,2024,6,0,11,3,Sunday,44,4,1,0,0,0,0,0,0,308,1,7.0,6.0,5.0,7.0,7.0,7.0,7.0,6.571428571428571,-1.6230769230769226,137.35,121.9,131.62,137.35,121.9,131.62,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-11-04,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,8,126.84,1014.72,143.13,117.86,132.81,2024,0,0,11,4,Monday,45,4,0,0,0,0,0,0,0,309,1,8.0,7.0,6.0,5.0,7.0,7.0,7.0,6.714285714285714,-2.430769230769228,143.13,117.86,132.81,143.13,117.86,132.81,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-11-05,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,6,133.75,802.5,141.55,118.18,128.56,2024,1,0,11,5,Tuesday,45,4,0,0,0,0,0,0,0,310,1,8.0,8.0,7.0,6.0,5.0,7.0,7.0,6.857142857142857,2.8846153846153846,141.55,118.18,128.56,141.55,118.18,128.56,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-11-06,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,9,132.77,1194.93,137.65,122.38,132.38,2024,2,0,11,6,Wednesday,45,4,0,0,0,0,0,0,0,311,1,6.0,8.0,8.0,7.0,6.0,5.0,7.0,6.714285714285714,2.1307692307692383,137.65,122.38,132.38,137.65,122.38,132.38,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-11-07,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,6,128.4,770.4,144.14,121.71,132.08,2024,3,0,11,7,Thursday,45,4,0,0,0,0,0,0,0,312,1,9.0,6.0,8.0,8.0,7.0,6.0,5.0,7.0,-1.2307692307692264,144.14,121.71,132.08,144.14,121.71,132.08,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-11-08,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,7,132.07,924.49,138.93,119.33,127.8,2024,4,0,11,8,Friday,45,4,0,0,0,0,0,0,0,313,2,6.0,9.0,6.0,8.0,8.0,7.0,6.0,7.142857142857143,1.5923076923076869,138.93,119.33,127.8,138.93,119.33,127.8,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-11-09,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,9,127.56,1148.04,137.42,121.99,127.4,2024,5,0,11,9,Saturday,45,4,1,0,0,0,0,0,0,314,2,7.0,6.0,9.0,6.0,8.0,8.0,7.0,7.285714285714286,-1.8769230769230754,137.42,121.99,127.4,137.42,121.99,127.4,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-11-10,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,6,132.23,793.38,141.17,120.49,132.23,2024,6,0,11,10,Sunday,45,4,1,0,0,0,0,0,0,315,2,9.0,7.0,6.0,9.0,6.0,8.0,8.0,7.571428571428571,1.7153846153846075,141.17,120.49,132.23,141.17,120.49,132.23,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-11-11,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,7,127.65,893.55,142.79,122.06,129.89,2024,0,0,11,11,Monday,46,4,0,0,0,0,0,0,0,316,2,6.0,9.0,7.0,6.0,9.0,6.0,8.0,7.285714285714286,-1.8076923076923033,142.79,122.06,129.89,142.79,122.06,129.89,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-11-12,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,7,130.69,914.83,140.72,120.94,134.14,2024,1,0,11,12,Tuesday,46,4,0,0,0,0,0,0,0,317,2,7.0,6.0,9.0,7.0,6.0,9.0,6.0,7.142857142857143,0.530769230769229,140.72,120.94,134.14,140.72,120.94,134.14,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-11-13,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,7,127.42,891.94,139.55,121.83,130.82,2024,2,0,11,13,Wednesday,46,4,0,0,0,0,0,0,0,318,2,7.0,7.0,6.0,9.0,7.0,6.0,9.0,7.285714285714286,-1.9846153846153833,139.55,121.83,130.82,139.55,121.83,130.82,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-11-14,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,7,127.91,895.37,143.33,119.39,131.32,2024,3,0,11,14,Thursday,46,4,0,0,0,0,0,0,0,319,2,7.0,7.0,7.0,6.0,9.0,7.0,6.0,7.0,-1.6076923076923104,143.33,119.39,131.32,143.33,119.39,131.32,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-11-15,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,7,133.63,935.41,137.1,122.5,129.68,2024,4,0,11,15,Friday,46,4,0,0,0,0,0,0,0,320,3,7.0,7.0,7.0,7.0,6.0,9.0,7.0,7.142857142857143,2.7923076923076886,137.1,122.5,129.68,137.1,122.5,129.68,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-11-16,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,9,127.13,1144.17,139.69,118.4,129.14,2024,5,0,11,16,Saturday,46,4,1,0,0,0,0,0,0,321,3,7.0,7.0,7.0,7.0,7.0,6.0,9.0,7.142857142857143,-2.2076923076923114,139.69,118.4,129.14,139.69,118.4,129.14,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-11-17,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,7,130.03,910.21,140.17,122.27,129.74,2024,6,0,11,17,Sunday,46,4,1,0,0,0,0,0,0,322,3,9.0,7.0,7.0,7.0,7.0,7.0,6.0,7.142857142857143,0.023076923076923953,140.17,122.27,129.74,140.17,122.27,129.74,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-11-18,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,6,133.48,800.88,139.1,122.02,134.07,2024,0,0,11,18,Monday,47,4,0,0,0,0,0,0,0,323,3,7.0,9.0,7.0,7.0,7.0,7.0,7.0,7.285714285714286,2.676923076923069,139.1,122.02,134.07,139.1,122.02,134.07,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-11-19,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,6,126.4,758.4,138.81,116.77,132.98,2024,1,0,11,19,Tuesday,47,4,0,0,0,0,0,0,0,324,3,6.0,7.0,9.0,7.0,7.0,7.0,7.0,7.142857142857143,-2.7692307692307647,138.81,116.77,132.98,138.81,116.77,132.98,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-11-20,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,7,128.54,899.78,142.15,121.77,131.51,2024,2,0,11,20,Wednesday,47,4,0,0,0,0,0,0,0,325,3,6.0,6.0,7.0,9.0,7.0,7.0,7.0,7.0,-1.1230769230769293,142.15,121.77,131.51,142.15,121.77,131.51,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-11-21,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,6,131.44,788.64,142.33,119.82,133.11,2024,3,0,11,21,Thursday,47,4,0,0,0,0,0,0,0,326,3,7.0,6.0,6.0,7.0,9.0,7.0,7.0,7.0,1.107692307692306,142.33,119.82,133.11,142.33,119.82,133.11,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2024-11-22,PROD_021,Manduka PRO Yoga Mat,Wellness,Esterilla Yoga,130,True,7,127.65,893.55,140.67,120.54,133.97,2024,4,0,11,22,Friday,47,4,0,0,0,0,0,0,0,327,4,6.0,7.0,6.0,6.0,7.0,9.0,7.0,6.857142857142857,-1.8076923076923033,140.67,120.54,133.97,140.67,120.54,133.97,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
